ID_unique,POINT_X,POINT_Y,LandPrice,Available Grid intake(Feed-in)(MW),Grid_supply,Possible Location feed-in to Grid(MW),Actual required at location(MW),Congestion(MW),Feed_in_congestion(MW),Probability
5357,162559.7696,382857.1261,430.6485291,190,207,290.6023465,197.6820818,-9,101,0.713021517
5361,162312.6569,383456.6862,561.4539795,190,207,290.6023465,197.6820818,-9,101,0.732411504
5367,163123.4155,383058.551,303.5909424,190,207,290.6023465,197.6820818,-9,101,0.745691657
5370,161860.859,381033.3631,751.3797607,190,207,290.6023465,197.6820818,-9,101,0.54746604
5374,163804.4515,383619.6909,320.8500061,190,207,290.6023465,197.6820818,-9,101,0.621179402
5376,158395.2126,382885.3909,415.3386841,64,77,137.9110689,110.1706551,33,74,0.527270615
5379,161325.1404,381137.41,427.8822632,64,77,137.9110689,110.1706551,33,74,0.557486653
5381,159754.1579,383193.361,303.1650391,64,77,137.9110689,110.1706551,33,74,0.765639186
5383,160740.1991,386888.779,268.189209,109,111,128.9965795,121.8170066,11,20,0.59013468
5390,161611.5052,386897.095,364.6000061,109,111,128.9965795,121.8170066,11,20,0.514240205
5400,162798.7842,381513.5557,316.6000061,190,207,290.6023465,197.6820818,-9,101,0.822851002
5403,159602.6107,384744.8528,263.6104736,109,111,128.9965795,121.8170066,11,20,0.592021286
5406,162620.8563,381370.5295,341.7000122,190,207,290.6023465,197.6820818,-9,101,0.794074655
5408,158965.479,383518.1281,281.6484375,64,77,137.9110689,110.1706551,33,74,0.596486032
5409,161732.1784,387068.3586,351.6987305,109,111,128.9965795,121.8170066,11,20,0.548851848
5417,160199.1996,382609.383,288,64,77,137.9110689,110.1706551,33,74,0.742690325
5423,164255.405,384314.4791,419.7180786,190,207,290.6023465,197.6820818,-9,101,0.517565191
5424,157202.169,383628.4447,694.9199829,64,77,137.9110689,110.1706551,33,74,0.557419419
5425,161827.9511,385700.1547,262.4963989,190,207,290.6023465,197.6820818,-9,101,0.668734193
5429,161724.9631,387754.7236,331.3651123,190,207,290.6023465,197.6820818,-9,101,0.598731279
5430,159444.3739,384274.8087,336.151123,64,77,137.9110689,110.1706551,33,74,0.661023676
5433,158256.2291,381336.2167,315.25,64,77,137.9110689,110.1706551,33,74,0.658741951
5443,157835.8983,380896.4939,341.8355408,64,77,137.9110689,110.1706551,33,74,0.563530803
5450,159854.5593,382944.8303,826.0657349,64,77,137.9110689,110.1706551,33,74,0.677604675
5451,161266.0541,384352.5882,445.2044678,190,207,290.6023465,197.6820818,-9,101,0.571356952
5452,160247.8917,385369.1147,260.0436707,109,111,128.9965795,121.8170066,11,20,0.765398979
5453,163683.1014,384328.4239,558.7901001,190,207,290.6023465,197.6820818,-9,101,0.542300105
5454,159043.9533,383817.6916,288.6059265,64,77,137.9110689,110.1706551,33,74,0.551465452
5455,159477.5624,382899.8342,459.2169189,64,77,137.9110689,110.1706551,33,74,0.571805239
5456,158630.7206,381319.7318,372.7446594,64,77,137.9110689,110.1706551,33,74,0.644201159
5460,161220.6096,383117.5427,300.7000122,64,77,137.9110689,110.1706551,33,74,0.692244411
5464,163564.8094,383412.1064,301.3760071,190,207,290.6023465,197.6820818,-9,101,0.699925661
5472,163970.9597,383167.2273,301.7598267,190,207,290.6023465,197.6820818,-9,101,0.573691308
5477,159459.1284,381578.7651,270.0274963,64,77,137.9110689,110.1706551,33,74,0.605121017
5478,158667.2287,383885.1155,291.7600098,64,77,137.9110689,110.1706551,33,74,0.505405784
5479,163217.0265,381809.7377,410.6294861,190,207,290.6023465,197.6820818,-9,101,0.800970018
5481,159564.2827,384069.0469,313.1611938,109,111,128.9965795,121.8170066,11,20,0.682643831
5484,158010.1857,381199.3278,257.8529663,64,77,137.9110689,110.1706551,33,74,0.584878266
5485,162831.9082,381944.6255,398.9328003,190,207,290.6023465,197.6820818,-9,101,0.790153623
5487,158311.4457,381753.2336,417.3785095,64,77,137.9110689,110.1706551,33,74,0.519392312
5490,160362.7077,383640.1005,347.592041,64,77,137.9110689,110.1706551,33,74,0.749263465
5493,160940.498,385175.6872,340.2083435,109,111,128.9965795,121.8170066,11,20,0.672642529
5494,160343.4847,382572.2533,253.3996582,64,77,137.9110689,110.1706551,33,74,0.78339684
5505,162356.7059,381197.1689,310.56604,190,207,290.6023465,197.6820818,-9,101,0.694945753
5519,161220.3778,382682.56,434,64,77,137.9110689,110.1706551,33,74,0.790842175
5521,161287.5582,387825.3264,313.8001404,190,207,290.6023465,197.6820818,-9,101,0.542175412
5522,163384.5923,382809.2566,328.3842163,190,207,290.6023465,197.6820818,-9,101,0.748310089
5523,157390.2193,383685.9985,559.5653076,64,77,137.9110689,110.1706551,33,74,0.561340988
5526,161888.9915,382200.4502,365.4365234,190,207,290.6023465,197.6820818,-9,101,0.800171852
5528,162060.7376,380928.7688,552.7600098,190,207,290.6023465,197.6820818,-9,101,0.53427434
5529,163462.4507,384352.5316,620.798584,190,207,290.6023465,197.6820818,-9,101,0.518458188
5537,159299.2648,381509.0343,255.6000061,64,77,137.9110689,110.1706551,33,74,0.597118437
5538,161656.3548,382595.4409,544.1971436,190,207,290.6023465,197.6820818,-9,101,0.711320639
5539,162788.7526,381406.62,379.1799927,190,207,290.6023465,197.6820818,-9,101,0.803267539
5540,160999.6086,386255.9533,296.3443909,109,111,128.9965795,121.8170066,11,20,0.509712577
5544,161194.3602,385479.5171,271.8500061,109,111,128.9965795,121.8170066,11,20,0.670408726
5545,162063.0622,383825.5753,655.0578613,190,207,290.6023465,197.6820818,-9,101,0.563782156
5551,163331.3152,381613.0084,401.0918274,190,207,290.6023465,197.6820818,-9,101,0.833717048
5555,162376.7141,383144.7704,370.5959473,190,207,290.6023465,197.6820818,-9,101,0.766749859
5557,159580.3248,380845.6685,324.4231262,64,77,137.9110689,110.1706551,33,74,0.500241041
5560,159298.1834,385304.4752,568.8258667,109,111,128.9965795,121.8170066,11,20,0.576033592
5561,162142.4268,381588.1851,360.3929443,190,207,290.6023465,197.6820818,-9,101,0.789989531
5562,163529.8018,383112.4988,294.6176453,190,207,290.6023465,197.6820818,-9,101,0.748736978
5563,158881.348,384609.0941,793.1199951,109,111,128.9965795,121.8170066,11,20,0.589717984
5564,157853.8779,381100.8468,203.0663757,64,77,137.9110689,110.1706551,33,74,0.531707942
5566,159838.5144,381147.6522,306.9824524,64,77,137.9110689,110.1706551,33,74,0.638248026
5567,160595.539,384042.9996,324.5835571,109,111,128.9965795,121.8170066,11,20,0.720866561
5569,159036.6165,380925.0307,357.3297424,64,77,137.9110689,110.1706551,33,74,0.534308195
5570,157753.2337,383355.0375,353.7752991,64,77,137.9110689,110.1706551,33,74,0.533664763
5576,159187.3914,381867.7795,411.0904846,64,77,137.9110689,110.1706551,33,74,0.522065222
5580,162008.6207,381171.7442,402.3599854,190,207,290.6023465,197.6820818,-9,101,0.619882226
5585,160634.0663,384488.7639,318.4665833,109,111,128.9965795,121.8170066,11,20,0.713508248
5587,161941.418,382679.1043,407.7399597,190,207,290.6023465,197.6820818,-9,101,0.750666976
5590,160470.2912,381618.1636,318.4399109,64,77,137.9110689,110.1706551,33,74,0.692643464
5591,160902.0384,386201.4702,313.4926147,109,111,128.9965795,121.8170066,11,20,0.540485144
5594,159740.154,385141.8851,283.3765869,109,111,128.9965795,121.8170066,11,20,0.711382627
5595,158001.0034,383017.7545,421.0076294,64,77,137.9110689,110.1706551,33,74,0.523776174
5606,163881.5934,381325.3082,650.6400146,190,207,290.6023465,197.6820818,-9,101,0.544892728
5608,162563.3376,387261.205,305.5136108,190,207,290.6023465,197.6820818,-9,101,0.550314367
5609,160560.5987,386999.1135,329.4416809,109,111,128.9965795,121.8170066,11,20,0.589195013
5610,161867.5223,385414.3661,250.3343964,190,207,290.6023465,197.6820818,-9,101,0.665802836
5613,159717.5509,383703.1261,329.8999939,64,77,137.9110689,110.1706551,33,74,0.733178914
5614,160826.5966,382590.4799,400.8399963,64,77,137.9110689,110.1706551,33,74,0.84801203
5615,161056.7917,382836.5381,322.6000061,64,77,137.9110689,110.1706551,33,74,0.840803921
5618,161037.7858,384418.6447,291.2529907,109,111,128.9965795,121.8170066,11,20,0.623684406
5624,160130.9731,388081.9722,447.8316956,190,207,290.6023465,197.6820818,-9,101,0.530425012
5625,161982.8726,382419.07,382.4599915,190,207,290.6023465,197.6820818,-9,101,0.779365838
5629,158787.1922,384457.7765,628.0123901,64,77,137.9110689,110.1706551,33,74,0.551608324
5634,160935.0697,387224.3768,338.261322,190,207,290.6023465,197.6820818,-9,101,0.558149457
5636,157295.9146,383036.528,455.4950867,64,77,137.9110689,110.1706551,33,74,0.515179157
5639,157936.7944,380840.4377,400.2470093,64,77,137.9110689,110.1706551,33,74,0.556779802
5641,159818.9975,381453.2607,299.5916443,64,77,137.9110689,110.1706551,33,74,0.687320113
5647,162235.8413,385740.866,650.088562,190,207,290.6023465,197.6820818,-9,101,0.609457254
5653,159358.5569,381878.3458,286.0799866,64,77,137.9110689,110.1706551,33,74,0.52876544
5655,159536.4795,385810.8914,449.0401306,109,111,128.9965795,121.8170066,11,20,0.520485878
5657,163208.6505,381030.6175,419.4153442,190,207,290.6023465,197.6820818,-9,101,0.744529188
5663,159823.8381,386029.8587,339.6803284,109,111,128.9965795,121.8170066,11,20,0.566384733
5667,162650.0413,381941.8413,442.3486633,190,207,290.6023465,197.6820818,-9,101,0.792610824
5674,161430.785,386755.8166,335.2799988,109,111,128.9965795,121.8170066,11,20,0.536350846
5675,159742.9631,384122.891,410.4328613,109,111,128.9965795,121.8170066,11,20,0.677048922
5680,161370.8684,385568.7195,293.8181152,190,207,290.6023465,197.6820818,-9,101,0.63172096
5681,163784.8966,381664.6483,610.4425659,190,207,290.6023465,197.6820818,-9,101,0.638267636
5682,159892.3906,380951.4712,302.500061,64,77,137.9110689,110.1706551,33,74,0.566544592
5686,158227.4779,381529.3426,423.000824,64,77,137.9110689,110.1706551,33,74,0.605986714
5689,159421.9902,380838.2443,454.361145,64,77,137.9110689,110.1706551,33,74,0.509537339
5695,160471.013,384652.7466,295.1940918,109,111,128.9965795,121.8170066,11,20,0.743851602
5696,156960.6815,383224.7713,418.5599976,64,77,137.9110689,110.1706551,33,74,0.512091756
5705,158897.2811,381455.0946,479.2016907,64,77,137.9110689,110.1706551,33,74,0.598117292
5708,162870.8982,382517.6249,441.4337769,190,207,290.6023465,197.6820818,-9,101,0.707691729
5709,163897.4692,383993.435,345.1218262,190,207,290.6023465,197.6820818,-9,101,0.594345748
5710,160303.1991,386239.0754,247.003479,109,111,128.9965795,121.8170066,11,20,0.60224092
5715,164333.7975,384045.8649,278.3049011,190,207,290.6023465,197.6820818,-9,101,0.517222822
5716,159660.2217,385934.4768,436.697113,109,111,128.9965795,121.8170066,11,20,0.520171821
5718,161635.3075,382761.8746,527.0316772,190,207,290.6023465,197.6820818,-9,101,0.695590794
5724,160019.2046,386362.233,491.7744751,109,111,128.9965795,121.8170066,11,20,0.512147486
5725,157854.7292,383185.0524,392.5377808,64,77,137.9110689,110.1706551,33,74,0.538945854
5729,161504.6621,384003.6237,367.7240906,190,207,290.6023465,197.6820818,-9,101,0.594491065
5735,162995.5215,383175.9567,249.8200073,190,207,290.6023465,197.6820818,-9,101,0.816599488
5737,160314.7427,384016.8358,314.5942993,109,111,128.9965795,121.8170066,11,20,0.712622106
5738,159551.0781,381774.4269,315.2378235,64,77,137.9110689,110.1706551,33,74,0.58850044
5740,162830.8378,381296.3609,479.496582,190,207,290.6023465,197.6820818,-9,101,0.785258234
5741,162170.3513,388048.5855,291.4298706,190,207,290.6023465,197.6820818,-9,101,0.581144452
5747,161036.4233,387273.0084,279.5392761,190,207,290.6023465,197.6820818,-9,101,0.546725869
5748,160872.3346,384808.8326,193.8399963,109,111,128.9965795,121.8170066,11,20,0.620719016
5751,162088.8121,383005.4736,372.8399963,190,207,290.6023465,197.6820818,-9,101,0.708259702
5753,158466.616,383944.3615,274.4755249,64,77,137.9110689,110.1706551,33,74,0.502556622
5757,160026.9133,383483.2475,365.8999939,64,77,137.9110689,110.1706551,33,74,0.754837275
5760,163922.3057,384447.175,404.729126,190,207,290.6023465,197.6820818,-9,101,0.524961948
5761,160948.6013,383732.8069,334.1054993,0,0,0,0,0,0,0.755705595
5762,163106.6683,382078.0285,288.5,190,207,290.6023465,197.6820818,-9,101,0.771660984
5765,162489.1009,387730.4755,267.9200134,190,207,290.6023465,197.6820818,-9,101,0.642515719
5768,159810.5885,380841.1789,305.342865,64,77,137.9110689,110.1706551,33,74,0.519958794
5771,159270.3582,383866.7991,258.5933533,64,77,137.9110689,110.1706551,33,74,0.616023898
5778,161165.9202,384847.8817,289.868927,109,111,128.9965795,121.8170066,11,20,0.543498099
5783,157379.735,382961.8165,467.2084656,64,77,137.9110689,110.1706551,33,74,0.515198112
5784,162261.6732,381009.0909,374.6799927,190,207,290.6023465,197.6820818,-9,101,0.619781077
5786,157073.348,383368.0957,416.5,64,77,137.9110689,110.1706551,33,74,0.551126063
5787,160118.0786,385900.2004,314.8999939,109,111,128.9965795,121.8170066,11,20,0.652422011
5793,160096.7673,384254.5472,337.6910095,109,111,128.9965795,121.8170066,11,20,0.695967138
5795,159656.2632,383478.3539,319.4221191,64,77,137.9110689,110.1706551,33,74,0.773486972
5797,159970.4444,382100.1878,234.5466461,64,77,137.9110689,110.1706551,33,74,0.596194804
5801,161615.9123,387089.796,335.8800049,109,111,128.9965795,121.8170066,11,20,0.553738236
5802,162372.9131,383684.8839,1400.319946,190,207,290.6023465,197.6820818,-9,101,0.727028847
5803,158569.7431,384410.8225,601.9820557,64,77,137.9110689,110.1706551,33,74,0.538085103
5804,160942.0286,383413.3153,479.7918396,109,111,128.9965795,121.8170066,11,20,0.722328901
5805,161268.6986,386685.4487,280.2181702,109,111,128.9965795,121.8170066,11,20,0.510887682
5806,158141.5016,383202.167,338.4998474,64,77,137.9110689,110.1706551,33,74,0.556615174
5812,162057.7413,385818.7771,304.5339966,190,207,290.6023465,197.6820818,-9,101,0.634549081
5813,158208.1552,383372.6784,300.8800049,64,77,137.9110689,110.1706551,33,74,0.559149981
5815,161030.9614,386720.515,293.0491333,109,111,128.9965795,121.8170066,11,20,0.553186893
5817,160161.2895,388201.2489,486.1000061,190,207,290.6023465,197.6820818,-9,101,0.516108632
5818,162029.5191,385446.5172,271.234375,190,207,290.6023465,197.6820818,-9,101,0.642689466
5819,159789.3874,383302.8716,345.3999939,64,77,137.9110689,110.1706551,33,74,0.771025419
5830,162462.0517,381358.1463,368.2521057,190,207,290.6023465,197.6820818,-9,101,0.767048657
5831,163242.3314,382668.0897,339.8471375,190,207,290.6023465,197.6820818,-9,101,0.756201863
5832,160264.8661,385735.4137,362.995636,109,111,128.9965795,121.8170066,11,20,0.726460099
5836,159087.6967,383544.0922,262.2772217,64,77,137.9110689,110.1706551,33,74,0.658054769
5841,162607.533,383467.489,443.0799866,190,207,290.6023465,197.6820818,-9,101,0.787728906
5843,163608.3323,382243.1426,334.8284302,190,207,290.6023465,197.6820818,-9,101,0.684017539
5845,162337.1233,383903.3268,703.3706665,190,207,290.6023465,197.6820818,-9,101,0.556138933
5849,158739.2454,383202.5882,350.7296448,64,77,137.9110689,110.1706551,33,74,0.643101454
5851,159621.1421,383951.5145,321.4183044,64,77,137.9110689,110.1706551,33,74,0.717891097
5852,162359.2677,382749.9212,355.4093933,190,207,290.6023465,197.6820818,-9,101,0.736508191
5858,158423.7867,380897.9122,359.9046936,64,77,137.9110689,110.1706551,33,74,0.608739734
5862,159495.1967,384574.9808,333.769165,109,111,128.9965795,121.8170066,11,20,0.578884006
5865,160204.8986,388002.0511,377.1954956,190,207,290.6023465,197.6820818,-9,101,0.540311933
5869,161714.389,382295.5114,1085.939941,190,207,290.6023465,197.6820818,-9,101,0.774633288
5871,161274.6597,381459.4357,637.9073486,190,207,290.6023465,197.6820818,-9,101,0.6108374
5872,162463.618,383269.9219,280.3603821,190,207,290.6023465,197.6820818,-9,101,0.777309358
5874,162057.1606,383274.4362,486.5273743,190,207,290.6023465,197.6820818,-9,101,0.682471216
5879,157496.9235,383379.5289,408.8297424,64,77,137.9110689,110.1706551,33,74,0.560231566
5885,161894.6806,382925.6876,343.1975403,190,207,290.6023465,197.6820818,-9,101,0.670961678
5886,160419.6282,387378.9655,295.1099854,109,111,128.9965795,121.8170066,11,20,0.569740653
5890,162909.3375,383883.2751,869.7697144,190,207,290.6023465,197.6820818,-9,101,0.672592103
5894,161553.4333,382549.9688,1186.977295,190,207,290.6023465,197.6820818,-9,101,0.723974049
5896,160969.5293,382317.4933,551.0999756,64,77,137.9110689,110.1706551,33,74,0.816702485
5900,159807.6611,383865.3765,400.8641663,64,77,137.9110689,110.1706551,33,74,0.693374217
5901,160402.4147,388167.4099,446.313446,190,207,290.6023465,197.6820818,-9,101,0.519730687
5902,160919.2519,387600.4896,368.1612854,190,207,290.6023465,197.6820818,-9,101,0.518480718
5905,162725.4882,383570.583,438.1000061,190,207,290.6023465,197.6820818,-9,101,0.797545195
5907,164026.2326,383615.625,334.230011,190,207,290.6023465,197.6820818,-9,101,0.555916965
5912,158047.8689,380682.2412,551.7872314,64,77,137.9110689,110.1706551,33,74,0.511853993
5913,161419.4786,386549.6491,250.1483612,109,111,128.9965795,121.8170066,11,20,0.505714238
5915,161144.1592,387502.8264,320.5533447,190,207,290.6023465,197.6820818,-9,101,0.554439127
5917,160035.5738,381502.2875,297.0100708,64,77,137.9110689,110.1706551,33,74,0.712842345
5919,159479.9281,384916.5073,280.9387207,109,111,128.9965795,121.8170066,11,20,0.612998307
5924,162258.0229,383759.5729,888.4935913,190,207,290.6023465,197.6820818,-9,101,0.592033029
5930,160597.896,383053.1715,441.4168091,64,77,137.9110689,110.1706551,33,74,0.837576628
5931,159245.9688,381703.0019,261.6811523,64,77,137.9110689,110.1706551,33,74,0.563621581
5932,163542.715,381049.7236,341.9058228,190,207,290.6023465,197.6820818,-9,101,0.647819996
5934,160394.458,383434.4553,378.043335,64,77,137.9110689,110.1706551,33,74,0.79506588
5937,161584.7725,387220.6627,254.5,109,111,128.9965795,121.8170066,11,20,0.559363067
5941,159367.1849,381095.5774,289.709198,64,77,137.9110689,110.1706551,33,74,0.593084276
5943,160122.2244,381564.6238,274.8800049,64,77,137.9110689,110.1706551,33,74,0.706511736
5944,159147.9086,384903.4249,606.3342285,109,111,128.9965795,121.8170066,11,20,0.588391423
5949,161207.9072,383662.825,299.5942993,109,111,128.9965795,121.8170066,11,20,0.68048948
5955,162657.1622,383319.1931,299.0921936,190,207,290.6023465,197.6820818,-9,101,0.797798634
5956,161731.6399,382955.6859,347.2799988,109,111,128.9965795,121.8170066,11,20,0.65348804
5957,160578.3219,385754.6927,288.20578,109,111,128.9965795,121.8170066,11,20,0.66619736
5959,161625.3994,385917.1921,290.1199951,190,207,290.6023465,197.6820818,-9,101,0.594547331
