station_j,m,t,inventory_MWh
921,1,3,0.088
921,2,0,0.088
921,2,2,0.088
921,2,3,0.088
921,3,0,0.088
921,3,2,0.088
921,3,3,0.088
922,0,0,0.088
922,0,2,0.1
922,1,0,0.088
922,1,2,0.1
922,2,0,0.088
922,2,2,0.1
922,3,0,0.088
922,3,2,0.1
924,0,0,0.088
924,0,2,0.1
924,1,0,0.088
924,1,2,0.1
924,2,0,0.088
924,2,2,0.1
924,3,0,0.088
924,3,2,0.1
927,0,0,0.088
927,0,2,0.088
927,0,3,0.088
927,1,0,0.088
927,1,2,0.088
927,1,3,0.088
927,2,0,0.088
927,2,2,0.088
927,2,3,0.088
927,3,0,0.088
927,3,2,0.088
927,3,3,0.088
928,0,0,0.088
928,0,2,0.1
928,1,0,0.088
928,1,2,0.1
928,1,3,0.015274474511498992
928,2,0,0.088
928,2,2,0.1
928,2,3,0.03530196031149899
928,3,0,0.088
928,3,2,0.1
929,0,0,0.088
929,0,2,0.1
929,1,0,0.088
929,1,2,0.1
929,2,0,0.088
929,2,2,0.1
929,3,0,0.088
929,3,2,0.1
930,0,0,0.088
930,0,2,0.1
930,1,0,0.088
930,1,2,0.1
930,2,0,0.088
930,2,2,0.1
930,3,0,0.088
930,3,2,0.1
931,0,0,0.088
931,0,2,0.1
931,0,3,0.088
931,1,0,0.1
931,1,1,0.01200000000000026
931,1,2,0.1
931,1,3,0.1
931,2,0,0.1
931,2,1,0.01200000000000001
931,2,2,0.1
931,2,3,0.1
931,3,0,0.088
931,3,2,0.1
931,3,3,0.088
932,0,0,0.088
932,0,2,0.088
932,0,3,0.088
932,1,0,0.088
932,1,2,0.088
932,1,3,0.088
932,2,0,0.088
932,2,2,0.088
932,2,3,0.088
932,3,0,0.088
932,3,2,0.088
932,3,3,0.088
933,0,0,0.088
933,0,2,0.1
933,1,0,0.088
933,1,2,0.1
933,2,0,0.088
933,2,2,0.1
933,3,0,0.088
933,3,2,0.1
934,0,0,0.088
934,0,2,0.1
934,1,0,0.088
934,1,2,0.1
934,2,0,0.088
934,2,2,0.1
934,2,3,0.088
934,3,0,0.088
934,3,2,0.1
936,0,0,0.088
936,0,2,0.1
936,1,0,0.088
936,1,2,0.1
936,2,0,0.088
936,2,2,0.1
936,3,0,0.088
936,3,2,0.1
938,0,0,0.088
938,0,2,0.1
938,1,0,0.088
938,1,2,0.1
938,2,0,0.088
938,2,2,0.1
938,3,0,0.088
938,3,2,0.1
941,0,0,0.088
941,0,2,0.088
941,0,3,0.088
944,0,0,0.088
944,0,2,0.088
944,0,3,0.088
944,1,0,0.088
944,1,2,0.088
944,1,3,0.088
944,2,0,0.088
944,2,2,0.088
944,2,3,0.088
944,3,0,0.088
944,3,2,0.088
944,3,3,0.088
946,0,0,0.1
946,0,1,0.01200000000000001
946,0,2,0.1
946,0,3,0.1
946,1,0,0.088
946,1,2,0.088
946,1,3,0.088
946,2,0,0.088
946,2,2,0.088
946,2,3,0.088
946,3,0,0.088
946,3,2,0.088
946,3,3,0.088
951,0,0,0.088
951,0,2,0.088
951,0,3,0.088
951,1,0,0.088
951,1,2,0.088
951,1,3,0.088
951,2,0,0.088
951,2,2,0.088
951,2,3,0.088
951,3,0,0.088
951,3,2,0.088
951,3,3,0.088
953,0,0,0.088
953,0,2,0.088
953,0,3,0.088
953,3,0,0.1
953,3,1,0.1
953,3,2,0.1
953,3,3,0.1
958,0,0,0.088
958,0,2,0.1
958,1,0,0.088
958,1,2,0.1
958,2,0,0.088
958,2,2,0.1
958,3,0,0.088
958,3,2,0.1
960,0,0,0.088
960,0,2,0.1
960,1,0,0.088
960,1,2,0.1
960,2,0,0.088
960,2,2,0.1
960,3,0,0.088
960,3,2,0.1
963,0,0,0.088
963,0,2,0.1
963,1,0,0.088
963,1,2,0.1
963,2,0,0.088
963,2,2,0.1
963,3,0,0.088
963,3,2,0.1
966,0,0,0.088
966,0,2,0.088
966,0,3,0.088
966,1,0,0.1
966,1,1,0.1
966,1,2,0.1
966,1,3,0.1
966,3,0,0.088
966,3,2,0.088
966,3,3,0.088
971,0,0,0.088
971,0,2,0.1
971,1,0,0.088
971,1,2,0.1
971,2,0,0.088
971,2,2,0.1
971,3,0,0.088
971,3,2,0.1
973,0,0,0.1
973,0,1,0.01200000000000001
973,0,2,0.1
973,0,3,0.1
973,1,0,0.088
973,1,2,0.088
973,1,3,0.088
973,2,0,0.088
973,2,2,0.088
973,2,3,0.088
973,3,0,0.088
973,3,2,0.088
973,3,3,0.088
976,0,0,0.09229114818122466
976,0,1,0.004291148181224669
976,0,2,0.1
976,0,3,0.09229114818122466
976,1,0,0.088
976,1,2,0.088
976,1,3,0.088
976,2,0,0.1
976,2,1,0.01200000000000001
976,2,2,0.1
976,2,3,0.1
976,3,0,0.088
976,3,2,0.088
976,3,3,0.088
980,0,0,0.088
980,0,2,0.1
980,1,0,0.088
980,1,2,0.1
980,2,0,0.088
980,2,2,0.1
980,3,0,0.088
980,3,2,0.1
983,0,0,0.088
983,0,2,0.1
983,1,0,0.088
983,1,2,0.1
983,2,0,0.088
983,2,2,0.1
983,3,0,0.088
983,3,2,0.1
985,0,0,0.088
985,0,2,0.1
985,1,0,0.088
985,1,2,0.1
985,2,0,0.088
985,2,2,0.1
985,3,0,0.088
985,3,2,0.1
988,0,0,0.088
988,0,2,0.088
988,0,3,0.088
988,3,0,0.088
988,3,2,0.088
988,3,3,0.088
989,0,0,0.088
989,0,2,0.1
989,1,0,0.088
989,1,2,0.1
989,1,3,0.088
989,2,0,0.088
989,2,2,0.1
989,2,3,0.088
989,3,0,0.088
989,3,2,0.1
989,3,3,0.088
990,0,0,0.088
990,0,2,0.088
990,0,3,0.088
990,1,0,0.088
990,1,2,0.088
990,1,3,0.088
990,2,0,0.088
990,2,2,0.088
990,2,3,0.088
990,3,0,0.088
990,3,2,0.088
990,3,3,0.088
991,0,0,0.088
991,0,2,0.1
991,1,0,0.088
991,1,2,0.1
991,1,3,0.088
991,2,0,0.1
991,2,1,0.01200000000000001
991,2,2,0.1
991,2,3,0.1
991,3,0,0.088
991,3,2,0.1
991,3,3,0.088
992,0,0,0.088
992,0,2,0.1
992,1,0,0.088
992,1,2,0.1
992,2,0,0.088
992,2,2,0.1
992,3,0,0.088
992,3,2,0.1
993,0,0,0.088
993,0,2,0.088
993,0,3,0.088
993,1,0,0.088
993,1,2,0.088
993,1,3,0.088
993,2,0,0.088
993,2,2,0.088
993,2,3,0.088
993,3,0,0.088
993,3,2,0.088
993,3,3,0.088
994,0,0,0.088
994,0,2,0.1
994,1,0,0.088
994,1,2,0.1
994,2,0,0.088
994,2,2,0.1
994,3,0,0.088
994,3,2,0.1
995,0,0,0.088
995,0,2,0.1
995,1,0,0.088
995,1,2,0.1
995,2,0,0.088
995,2,2,0.1
995,3,0,0.088
995,3,2,0.1
997,0,0,0.088
997,0,2,0.1
997,1,0,0.088
997,1,2,0.1
997,2,0,0.088
997,2,2,0.1
997,3,0,0.088
997,3,2,0.1
998,0,0,0.088
998,0,2,0.088
998,0,3,0.088
998,3,0,0.1
998,3,1,0.01200000000000001
998,3,2,0.1
998,3,3,0.1
1001,0,0,0.088
1001,0,2,0.088
1001,0,3,0.088
1001,1,0,0.088
1001,1,2,0.088
1001,1,3,0.088
1001,2,0,0.088
1001,2,2,0.088
1001,2,3,0.088
1001,3,0,0.088
1001,3,2,0.088
1001,3,3,0.088
1004,0,0,0.088
1004,0,2,0.1
1004,1,0,0.088
1004,1,2,0.1
1004,2,0,0.088
1004,2,2,0.1
1004,3,0,0.088
1004,3,2,0.1
1005,0,0,0.088
1005,0,2,0.088
1005,0,3,0.088
1005,1,0,0.088
1005,1,2,0.088
1005,1,3,0.088
1005,2,0,0.1
1005,2,1,0.01200000000000001
1005,2,2,0.1
1005,2,3,0.1
1005,3,0,0.1
1005,3,1,0.01200000000000001
1005,3,2,0.1
1005,3,3,0.1
1007,0,0,0.088
1007,0,2,0.1
1007,1,0,0.088
1007,1,2,0.1
1007,2,0,0.088
1007,2,2,0.1
1007,3,0,0.088
1007,3,2,0.1
1008,0,0,0.088
1008,0,2,0.088
1008,0,3,0.088
1008,1,0,0.1
1008,1,1,0.01200000000000001
1008,1,2,0.1
1008,1,3,0.1
1008,2,0,0.088
1008,2,2,0.088
1008,2,3,0.088
1008,3,0,0.088
1008,3,2,0.088
1008,3,3,0.088
1010,0,0,0.1
1010,0,1,0.1
1010,0,2,0.1
1010,0,3,0.1
1012,0,0,0.088
1012,0,2,0.088
1012,0,3,0.088
1014,0,0,0.088
1014,0,2,0.1
1014,1,0,0.088
1014,1,2,0.1
1014,2,0,0.088
1014,2,2,0.1
1014,3,0,0.088
1014,3,2,0.1
1018,0,0,0.088
1018,0,2,0.1
1018,1,0,0.088
1018,1,2,0.1
1018,2,0,0.088
1018,2,2,0.1
1018,3,0,0.088
1018,3,2,0.1
1021,0,0,0.088
1021,0,2,0.1
1021,1,0,0.088
1021,1,2,0.1
1021,2,0,0.088
1021,2,2,0.1
1021,3,0,0.088
1021,3,2,0.1
1022,0,0,0.088
1022,0,2,0.1
1022,1,0,0.088
1022,1,2,0.1
1022,2,0,0.088
1022,2,2,0.1
1022,3,0,0.088
1022,3,2,0.1
1023,0,0,0.088
1023,0,2,0.1
1023,1,0,0.088
1023,1,2,0.1
1023,2,0,0.088
1023,2,2,0.1
1023,3,0,0.088
1023,3,2,0.1
1026,0,0,0.1
1026,0,1,0.01200000000000001
1026,0,2,0.1
1026,0,3,0.1
1026,1,0,0.088
1026,1,2,0.088
1026,1,3,0.088
1026,2,0,0.088
1026,2,2,0.088
1026,2,3,0.088
1026,3,0,0.1
1026,3,1,0.01200000000000001
1026,3,2,0.1
1026,3,3,0.1
1027,0,0,0.088
1027,0,2,0.1
1027,1,0,0.088
1027,1,2,0.1
1027,2,0,0.088
1027,2,2,0.1
1027,3,0,0.088
1027,3,2,0.1
1031,0,0,0.088
1031,0,2,0.1
1031,1,0,0.088
1031,1,2,0.1
1031,2,0,0.088
1031,2,2,0.1
1031,2,3,0.088
1031,3,0,0.088
1031,3,2,0.1
1032,0,0,0.088
1032,0,2,0.088
1032,0,3,0.088
1032,3,0,0.088
1032,3,2,0.088
1032,3,3,0.088
1039,0,0,0.088
1039,0,2,0.1
1039,1,0,0.088
1039,1,2,0.1
1039,2,0,0.088
1039,2,2,0.1
1039,3,0,0.088
1039,3,2,0.1
1042,0,0,0.1
1042,0,1,0.01200000000000001
1042,0,2,0.1
1042,0,3,0.1
1042,3,0,0.088
1042,3,2,0.088
1042,3,3,0.088
1043,0,0,0.088
1043,0,2,0.1
1043,1,0,0.088
1043,1,2,0.1
1043,2,0,0.088
1043,2,2,0.1
1043,3,0,0.088
1043,3,2,0.1
1044,0,0,0.088
1044,0,2,0.1
1044,1,0,0.088
1044,1,2,0.1
1044,2,0,0.088
1044,2,2,0.1
1044,3,0,0.088
1044,3,2,0.1
1046,0,0,0.088
1046,0,2,0.1
1046,1,0,0.088
1046,1,2,0.1
1046,1,3,0.088
1046,2,0,0.088
1046,2,2,0.1
1046,2,3,0.088
1046,3,0,0.088
1046,3,2,0.1
1046,3,3,0.03039748187360619
1048,0,0,0.088
1048,0,2,0.088
1048,0,3,0.088
1048,1,0,0.088
1048,1,2,0.088
1048,1,3,0.088
1048,2,0,0.088
1048,2,2,0.088
1048,2,3,0.088
1048,3,0,0.1
1048,3,1,0.01200000000000001
1048,3,2,0.1
1048,3,3,0.1
1052,0,0,0.088
1052,0,2,0.1
1052,1,0,0.088
1052,1,2,0.1
1052,2,0,0.088
1052,2,2,0.1
1052,3,0,0.088
1052,3,2,0.1
1057,0,0,0.088
1057,0,2,0.088
1057,0,3,0.088
1057,1,0,0.1
1057,1,1,0.1
1057,1,2,0.1
1057,1,3,0.1
1057,3,0,0.1
1057,3,1,0.01200000000000001
1057,3,2,0.1
1057,3,3,0.1
1058,0,0,0.088
1058,0,2,0.088
1058,0,3,0.088
1058,1,0,0.088
1058,1,2,0.088
1058,1,3,0.088
1058,2,0,0.088
1058,2,2,0.088
1058,2,3,0.088
1058,3,0,0.1
1058,3,1,0.01200000000000001
1058,3,2,0.1
1058,3,3,0.1
1059,0,0,0.088
1059,0,2,0.088
1059,0,3,0.088
1059,1,0,0.088
1059,1,2,0.088
1059,1,3,0.088
1059,2,0,0.088
1059,2,2,0.088
1059,2,3,0.088
1059,3,0,0.088
1059,3,2,0.088
1059,3,3,0.088
1061,0,0,0.088
1061,0,2,0.088
1061,0,3,0.088
1061,2,0,0.1
1061,2,1,0.1
1061,2,2,0.1
1061,2,3,0.1
1062,0,0,0.1
1062,0,1,0.01200000000000001
1062,0,2,0.1
1062,0,3,0.1
1062,3,0,0.088
1062,3,2,0.088
1062,3,3,0.088
1067,0,0,0.1
1067,0,1,0.01200000000000001
1067,0,2,0.1
1067,0,3,0.1
1067,1,0,0.1
1067,1,1,0.01200000000000001
1067,1,2,0.1
1067,1,3,0.1
1067,2,0,0.088
1067,2,2,0.088
1067,2,3,0.088
1067,3,0,0.088
1067,3,2,0.088
1067,3,3,0.088
1069,0,0,0.088
1069,0,2,0.088
1069,0,3,0.088
1069,3,0,0.088
1069,3,2,0.088
1069,3,3,0.088
1070,0,0,0.088
1070,0,2,0.1
1070,1,0,0.088
1070,1,2,0.1
1070,1,3,0.088
1070,2,0,0.088
1070,2,2,0.1
1070,2,3,0.088
1070,3,0,0.088
1070,3,2,0.1
1074,0,0,0.088
1074,0,2,0.1
1074,1,0,0.088
1074,1,2,0.1
1074,2,0,0.088
1074,2,2,0.1
1074,3,0,0.088
1074,3,2,0.1
1076,0,0,0.088
1076,0,2,0.1
1076,1,0,0.088
1076,1,2,0.1
1076,2,0,0.088
1076,2,2,0.1
1076,3,0,0.088
1076,3,2,0.1
1078,0,0,0.088
1078,0,2,0.1
1078,1,0,0.088
1078,1,2,0.1
1078,2,0,0.088
1078,2,2,0.1
1078,3,0,0.088
1078,3,2,0.1
1080,0,0,0.088
1080,0,2,0.1
1080,1,0,0.088
1080,1,2,0.1
1080,1,3,0.088
1080,2,0,0.1
1080,2,1,0.01200000000000001
1080,2,2,0.1
1080,2,3,0.1
1080,3,0,0.088
1080,3,2,0.1
1080,3,3,0.04984171622996675
1082,0,0,0.088
1082,0,2,0.088
1082,0,3,0.088
1082,3,0,0.088
1082,3,2,0.088
1082,3,3,0.088
1084,0,0,0.088
1084,0,2,0.1
1084,1,0,0.088
1084,1,2,0.1
1084,2,0,0.088
1084,2,2,0.1
1084,3,0,0.088
1084,3,2,0.1
1085,0,0,0.088
1085,0,2,0.1
1085,1,0,0.088
1085,1,2,0.1
1085,2,0,0.088
1085,2,2,0.1
1085,3,0,0.088
1085,3,2,0.1
1088,0,0,0.088
1088,0,2,0.088
1088,0,3,0.088
1088,3,0,0.1
1088,3,1,0.01200000000000001
1088,3,2,0.1
1088,3,3,0.1
1091,0,0,0.088
1091,0,2,0.088
1091,0,3,0.088
1091,3,0,0.088
1091,3,2,0.088
1091,3,3,0.088
1093,0,0,0.088
1093,0,2,0.088
1093,0,3,0.088
1093,1,0,0.088
1093,1,2,0.088
1093,1,3,0.088
1093,2,0,0.088
1093,2,2,0.088
1093,2,3,0.088
1093,3,0,0.088
1093,3,2,0.088
1093,3,3,0.088
1095,0,0,0.088
1095,0,2,0.1
1095,1,0,0.088
1095,1,2,0.1
1095,1,3,0.03216790217524307
1095,2,0,0.088
1095,2,2,0.1
1095,2,3,0.088
1095,3,0,0.088
1095,3,2,0.1
1096,0,0,0.1
1096,0,1,0.01200000000000001
1096,0,2,0.1
1096,0,3,0.1
1096,1,0,0.1
1096,1,1,0.01200000000000001
1096,1,2,0.1
1096,1,3,0.1
1096,2,0,0.088
1096,2,2,0.088
1096,2,3,0.088
1096,3,0,0.088
1096,3,2,0.088
1096,3,3,0.088
1098,0,0,0.088
1098,0,2,0.088
1098,0,3,0.088
1098,1,0,0.088
1098,1,2,0.088
1098,1,3,0.088
1098,2,0,0.088
1098,2,2,0.088
1098,2,3,0.088
1098,3,0,0.088
1098,3,2,0.088
1098,3,3,0.088
1099,0,0,0.088
1099,0,2,0.088
1099,0,3,0.088
1099,3,0,0.1
1099,3,1,0.01200000000000001
1099,3,2,0.1
1099,3,3,0.1
1100,0,0,0.088
1100,0,2,0.1
1100,1,0,0.088
1100,1,2,0.1
1100,2,0,0.088
1100,2,2,0.1
1100,3,0,0.088
1100,3,2,0.1
1103,0,0,0.088
1103,0,2,0.1
1103,1,0,0.088
1103,1,2,0.1
1103,1,3,0.088
1103,2,0,0.1
1103,2,1,0.01200000000000001
1103,2,2,0.1
1103,2,3,0.1
1103,3,0,0.088
1103,3,2,0.1
1103,3,3,0.0025265427423050157
1105,0,0,0.088
1105,0,2,0.1
1105,1,0,0.088
1105,1,2,0.1
1105,2,0,0.088
1105,2,2,0.1
1105,3,0,0.088
1105,3,2,0.1
1106,0,0,0.088
1106,0,2,0.088
1106,0,3,0.088
1106,1,0,0.1
1106,1,1,0.01200000000000001
1106,1,2,0.1
1106,1,3,0.1
1106,2,0,0.1
1106,2,1,0.01200000000000001
1106,2,2,0.1
1106,2,3,0.1
1106,3,0,0.088
1106,3,2,0.088
1106,3,3,0.088
1108,0,0,0.088
1108,0,2,0.088
1108,0,3,0.088
1108,3,0,0.088
1108,3,2,0.088
1108,3,3,0.088
1110,0,0,0.088
1110,0,2,0.1
1110,1,0,0.088
1110,1,2,0.1
1110,2,0,0.088
1110,2,2,0.1
1110,3,0,0.088
1110,3,2,0.1
1113,0,0,0.088
1113,0,2,0.1
1113,1,0,0.088
1113,1,2,0.1
1113,2,0,0.088
1113,2,2,0.1
1113,3,0,0.088
1113,3,2,0.1
1114,0,0,0.088
1114,0,2,0.1
1114,1,0,0.088
1114,1,2,0.1
1114,1,3,0.02810567959916907
1114,2,0,0.088
1114,2,2,0.1
1114,2,3,0.027349180399169087
1114,3,0,0.088
1114,3,2,0.1
1116,0,0,0.1
1116,0,1,0.01200000000000001
1116,0,2,0.1
1116,0,3,0.1
1116,3,0,0.06815618897081607
1116,3,2,0.06815618897081607
1116,3,3,0.06815618897081607
1117,0,0,0.088
1117,0,2,0.1
1117,1,0,0.088
1117,1,2,0.1
1117,2,0,0.088
1117,2,2,0.1
1117,3,0,0.088
1117,3,2,0.1
1119,0,0,0.088
1119,0,2,0.088
1119,0,3,0.088
1119,3,0,0.088
1119,3,2,0.088
1119,3,3,0.088
1120,0,0,0.088
1120,0,2,0.1
1120,1,0,0.088
1120,1,2,0.1
1120,2,0,0.088
1120,2,2,0.1
1120,3,0,0.088
1120,3,2,0.1
1127,0,0,0.088
1127,0,2,0.1
1127,0,3,0.088
1127,1,0,0.088
1127,1,2,0.088
1127,1,3,0.088
1127,2,0,0.088
1127,2,2,0.088
1127,2,3,0.088
1127,3,0,0.088
1127,3,2,0.088
1127,3,3,0.088
1130,0,0,0.088
1130,0,2,0.1
1130,1,0,0.088
1130,1,2,0.1
1130,2,0,0.088
1130,2,2,0.1
1130,3,0,0.088
1130,3,2,0.1
1131,0,0,0.088
1131,0,2,0.088
1131,0,3,0.088
1131,1,0,0.088
1131,1,2,0.088
1131,1,3,0.088
1131,2,0,0.1
1131,2,1,0.01200000000000001
1131,2,2,0.1
1131,2,3,0.1
1131,3,0,0.1
1131,3,1,0.01200000000000001
1131,3,2,0.1
1131,3,3,0.1
1132,0,0,0.088
1132,0,2,0.1
1132,1,0,0.088
1132,1,2,0.1
1132,2,0,0.088
1132,2,2,0.1
1132,3,0,0.088
1132,3,2,0.1
1134,0,0,0.088
1134,0,2,0.088
1134,0,3,0.088
1134,1,0,0.088
1134,1,2,0.088
1134,1,3,0.088
1134,2,0,0.088
1134,2,2,0.088
1134,2,3,0.088
1134,3,0,0.1
1134,3,1,0.01200000000000001
1134,3,2,0.1
1134,3,3,0.1
1135,3,0,0.1
1135,3,1,0.1
1135,3,2,0.1
1135,3,3,0.1
1136,0,0,0.088
1136,0,2,0.088
1136,0,3,0.088
1136,1,0,0.088
1136,1,2,0.088
1136,1,3,0.088
1136,2,0,0.06018695131368115
1136,2,2,0.06018695131368115
1136,2,3,0.06018695131368115
1136,3,0,0.1
1136,3,1,0.01200000000000001
1136,3,2,0.1
1136,3,3,0.1
1137,0,0,0.088
1137,0,2,0.088
1137,0,3,0.088
1137,3,0,0.088
1137,3,2,0.088
1137,3,3,0.088
1141,0,0,0.1
1141,0,1,0.01200000000000001
1141,0,2,0.1
1141,0,3,0.1
1141,1,0,0.088
1141,1,2,0.088
1141,1,3,0.088
1141,2,0,0.1
1141,2,1,0.01200000000000001
1141,2,2,0.1
1141,2,3,0.1
1141,3,0,0.088
1141,3,2,0.088
1141,3,3,0.088
1144,0,0,0.088
1144,0,2,0.088
1144,0,3,0.088
1144,1,0,0.088
1144,1,2,0.088
1144,1,3,0.088
1144,2,0,0.088
1144,2,2,0.088
1144,2,3,0.088
1144,3,0,0.1
1144,3,1,0.01200000000000001
1144,3,2,0.1
1144,3,3,0.1
1145,0,0,0.088
1145,0,2,0.1
1145,1,0,0.088
1145,1,2,0.1
1145,2,0,0.088
1145,2,2,0.1
1145,3,0,0.088
1145,3,2,0.1
1147,0,0,0.088
1147,0,2,0.1
1147,1,0,0.088
1147,1,2,0.1
1147,2,0,0.088
1147,2,2,0.1
1147,3,0,0.088
1147,3,2,0.1
1149,0,0,0.088
1149,0,2,0.1
1149,1,0,0.088
1149,1,2,0.1
1149,2,0,0.088
1149,2,2,0.1
1149,3,0,0.088
1149,3,2,0.1
1151,0,0,0.088
1151,0,2,0.088
1151,0,3,0.088
1151,3,0,0.088
1151,3,2,0.088
1151,3,3,0.088
1152,0,0,0.088
1152,0,2,0.1
1152,1,0,0.088
1152,1,2,0.1
1152,2,0,0.088
1152,2,2,0.1
1152,3,0,0.088
1152,3,2,0.1
1155,0,0,0.088
1155,0,2,0.088
1155,0,3,0.088
1155,1,0,0.088
1155,1,2,0.088
1155,1,3,0.088
1155,2,0,0.088
1155,2,2,0.088
1155,2,3,0.088
1155,3,0,0.088
1155,3,2,0.088
1155,3,3,0.088
1156,0,0,0.088
1156,0,2,0.088
1156,0,3,0.088
1156,3,0,0.088
1156,3,2,0.088
1156,3,3,0.088
1157,0,0,0.088
1157,0,2,0.1
1157,1,0,0.088
1157,1,2,0.1
1157,2,0,0.088
1157,2,2,0.1
1157,3,0,0.088
1157,3,2,0.1
1159,0,0,0.088
1159,0,2,0.1
1159,1,0,0.088
1159,1,2,0.1
1159,2,0,0.088
1159,2,2,0.1
1159,3,0,0.088
1159,3,2,0.1
1161,0,0,0.088
1161,0,2,0.088
1161,0,3,0.088
1161,3,0,0.1
1161,3,1,0.01200000000000001
1161,3,2,0.1
1161,3,3,0.1
1162,0,0,0.088
1162,0,2,0.1
1162,1,0,0.088
1162,1,2,0.1
1162,2,0,0.088
1162,2,2,0.1
1162,3,0,0.088
1162,3,2,0.1
1164,0,0,0.088
1164,0,2,0.088
1164,0,3,0.088
1164,3,0,0.088
1164,3,2,0.088
1164,3,3,0.088
1165,0,0,0.088
1165,0,2,0.1
1165,1,0,0.088
1165,1,2,0.1
1165,2,0,0.088
1165,2,2,0.1
1165,3,0,0.088
1165,3,2,0.1
1166,0,0,0.1
1166,0,1,0.01200000000000001
1166,0,2,0.1
1166,0,3,0.1
1166,1,0,0.1
1166,1,1,0.1
1166,1,2,0.1
1166,1,3,0.1
1166,3,0,0.088
1166,3,2,0.088
1166,3,3,0.088
1167,0,0,0.1
1167,0,1,0.01200000000000026
1167,0,2,0.1
1167,0,3,0.1
1167,1,0,0.088
1167,1,2,0.088
1167,1,3,0.088
1167,2,0,0.088
1167,2,2,0.088
1167,2,3,0.088
1167,3,0,0.088
1167,3,2,0.088
1167,3,3,0.088
1169,0,0,0.088
1169,0,2,0.1
1169,0,3,0.06402302381676264
1169,1,0,0.088
1169,1,2,0.088
1169,1,3,0.088
1169,2,0,0.088
1169,2,2,0.088
1169,2,3,0.088
1169,3,0,0.1
1169,3,1,0.01200000000000001
1169,3,2,0.1
1169,3,3,0.1
1170,0,0,0.088
1170,0,2,0.088
1170,0,3,0.088
1172,0,0,0.088
1172,0,2,0.1
1172,1,0,0.088
1172,1,2,0.1
1172,2,0,0.088
1172,2,2,0.1
1172,3,0,0.088
1172,3,2,0.1
1174,0,0,0.088
1174,0,2,0.1
1174,1,0,0.088
1174,1,2,0.1
1174,2,0,0.088
1174,2,2,0.1
1174,3,0,0.088
1174,3,2,0.1
1176,0,0,0.088
1176,0,2,0.1
1176,1,0,0.088
1176,1,2,0.1
1176,2,0,0.088
1176,2,2,0.1
1176,3,0,0.088
1176,3,2,0.1
1180,0,0,0.088
1180,0,2,0.088
1180,0,3,0.088
1181,0,0,0.088
1181,0,2,0.088
1181,0,3,0.088
1181,1,0,0.088
1181,1,2,0.088
1181,1,3,0.088
1181,2,0,0.088
1181,2,2,0.088
1181,2,3,0.088
1181,3,0,0.088
1181,3,2,0.088
1181,3,3,0.088
1182,0,0,0.088
1182,0,2,0.088
1182,0,3,0.088
1182,1,0,0.088
1182,1,2,0.088
1182,1,3,0.088
1182,2,0,0.088
1182,2,2,0.088
1182,2,3,0.088
1182,3,0,0.088
1182,3,2,0.088
1182,3,3,0.088
1183,0,0,0.088
1183,0,2,0.1
1183,1,0,0.088
1183,1,2,0.1
1183,2,0,0.088
1183,2,2,0.1
1183,3,0,0.088
1183,3,2,0.1
1184,0,0,0.088
1184,0,2,0.1
1184,1,0,0.088
1184,1,2,0.1
1184,2,0,0.088
1184,2,2,0.1
1184,3,0,0.088
1184,3,2,0.1
1186,0,0,0.1
1186,0,1,0.01200000000000001
1186,0,2,0.1
1186,0,3,0.1
1186,1,0,0.088
1186,1,2,0.088
1186,1,3,0.088
1186,2,0,0.088
1186,2,2,0.088
1186,2,3,0.088
1186,3,0,0.088
1186,3,2,0.088
1186,3,3,0.088
1189,0,0,0.088
1189,0,2,0.088
1189,0,3,0.088
1189,3,0,0.088
1189,3,2,0.088
1189,3,3,0.088
1190,0,0,0.088
1190,0,2,0.1
1190,1,0,0.088
1190,1,2,0.1
1190,2,0,0.088
1190,2,2,0.1
1190,3,0,0.088
1190,3,2,0.1
1191,0,0,0.088
1191,0,2,0.1
1191,1,0,0.088
1191,1,2,0.1
1191,2,0,0.088
1191,2,2,0.1
1191,3,0,0.088
1191,3,2,0.1
1193,0,0,0.088
1193,0,2,0.1
1193,1,0,0.088
1193,1,2,0.1
1193,1,3,0.015873262075466438
1193,2,0,0.088
1193,2,2,0.1
1193,2,3,0.020323814475466467
1193,3,0,0.088
1193,3,2,0.1
1194,0,0,0.088
1194,0,2,0.1
1194,1,0,0.088
1194,1,2,0.1
1194,2,0,0.088
1194,2,2,0.1
1194,3,0,0.088
1194,3,2,0.1
1196,0,0,0.088
1196,0,2,0.088
1196,0,3,0.088
1199,0,0,0.088
1199,0,2,0.088
1199,0,3,0.088
1199,1,0,0.088
1199,1,2,0.088
1199,1,3,0.088
1199,2,0,0.088
1199,2,2,0.088
1199,2,3,0.088
1199,3,0,0.088
1199,3,2,0.088
1199,3,3,0.088
1201,0,0,0.088
1201,0,2,0.1
1201,0,3,0.088
1201,1,0,0.088
1201,1,2,0.088
1201,1,3,0.088
1201,2,0,0.088
1201,2,2,0.088
1201,2,3,0.088
1201,3,0,0.088
1201,3,2,0.1
1201,3,3,0.088
1202,0,0,0.1
1202,0,1,0.01200000000000001
1202,0,2,0.1
1202,0,3,0.1
1202,1,0,0.088
1202,1,2,0.088
1202,1,3,0.088
1202,2,0,0.088
1202,2,2,0.088
1202,2,3,0.088
1202,3,0,0.088
1202,3,2,0.088
1202,3,3,0.088
1203,0,0,0.088
1203,0,2,0.1
1203,1,0,0.088
1203,1,2,0.1
1203,2,0,0.088
1203,2,2,0.1
